"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","gene_type"
"ENSG00000286379",634.690711169644,-5.93645310100633,0.406237447518097,-14.6132591598215,2.31188449409231e-48,6.61529234523843e-45,"AL591845.1","lncRNA"
"ENSG00000082175",8510.36517866503,-6.58034933441484,0.45089327792209,-14.594028468865,3.0654853955384e-48,8.18688966301788e-45,"PGR","protein_coding"
"ENSG00000223813",86.7962781599026,-4.34010207927891,0.299584645561076,-14.4870644860672,1.46261201075139e-47,3.66201482191879e-44,"AC007255.1","lncRNA"
"ENSG00000206113",87.4344110655709,-4.37346158282201,0.303375592622787,-14.4159968341946,4.10469687203459e-47,9.67259745257092e-44,"CFAP99","protein_coding"
"ENSG00000105173",803.080044869269,3.55552829325581,0.249910565103551,14.2272028066623,6.2117114037989e-46,1.38245088242324e-42,"CCNE1","protein_coding"
"ENSG00000175356",22504.1619764714,-6.40141728312464,0.45014340189138,-14.2208399728345,6.80314186540195e-46,1.43438875330527e-42,"SCUBE2","protein_coding"
"ENSG00000116176",127.306952936255,-6.92946345859502,0.491552174112089,-14.0971067234358,3.95661577958312e-45,7.925101406505e-42,"TPSG1","protein_coding"
"ENSG00000106541",43629.8261279199,-6.1285367996536,0.438316684743665,-13.9819838326202,2.00811361636349e-44,3.83071578435817e-41,"AGR2","protein_coding"
"ENSG00000135912",3035.68581683349,2.30616425558772,0.165010386541448,13.9758733006085,2.18812985934046e-44,3.98438555296268e-41,"TTLL4","protein_coding"
"ENSG00000248429",520.322025544141,-4.03539326851783,0.288976296520117,-13.9644438561656,2.56902985847486e-44,4.47457983176099e-41,"FAM198B-AS1","lncRNA"
"ENSG00000186910",1134.69455818088,-7.34395376291711,0.526301168266777,-13.953899792969,2.97862718949784e-44,4.97182521713681e-41,"SERPINA11","protein_coding"
"ENSG00000102243",1285.70245007057,7.26033329323357,0.521795560375196,13.9141338956833,5.1985846604611e-44,8.33021205992287e-41,"VGLL1","protein_coding"
"ENSG00000054598",2853.72704157459,3.6364537510871,0.261449219759474,13.9088338241458,5.59848157493189e-44,8.62596814968351e-41,"FOXC1","protein_coding"
"ENSG00000254290",96.8507696525268,-5.25753046395256,0.380928785170211,-13.8018723410554,2.48318231347829e-43,3.68430679547927e-40,"AC124067.4","lncRNA"
"ENSG00000227038",99.7189132197349,-4.40446375161083,0.321776873539141,-13.687943770375,1.19853128802675e-42,1.71475583565541e-39,"GTF2IP7","transcribed_unprocessed_pseudogene"
"ENSG00000175985",513.9126536717,-5.5179689132024,0.405103975487752,-13.6211176564206,2.9994202891349e-42,4.14333713043945e-39,"PLEKHD1","protein_coding"
"ENSG00000178568",2954.30872825852,-5.36206489961932,0.395276794994336,-13.56534197687,6.42791746327422e-42,8.58341245262551e-39,"ERBB4","protein_coding"
"ENSG00000248360",827.929630911371,-5.20506721439702,0.385220580697164,-13.51191362875,1.33018292649874e-41,1.71893961404966e-38,"LINC00504","lncRNA"
"ENSG00000139865",858.080619027021,-5.13885467869136,0.38117563864469,-13.4815926247624,2.00726701732519e-41,2.43670050648628e-38,"TTC6","protein_coding"
"ENSG00000259459",642.164765266211,-5.5016339720797,0.408031631805936,-13.4833516404835,1.95996997488139e-41,2.43670050648628e-38,"LINC02568","lncRNA"
"ENSG00000163491",822.280904532428,-5.09864746822037,0.380406216282533,-13.4031654846395,5.79382634232636e-41,6.82649068451748e-38,"NEK10","protein_coding"
"ENSG00000257271",44.7896042229292,8.06459853402589,0.602611995204457,13.3827381436204,7.62844482568386e-41,8.7312999919113e-38,"KIRREL3-AS1","lncRNA"
"ENSG00000057593",526.93613431023,-5.85333579491823,0.437893308970378,-13.3670363876562,9.42206630072115e-41,1.04846660001914e-37,"F7","protein_coding"
"ENSG00000213064",8118.87479748964,1.86119511354797,0.139891451902762,13.3045664208395,2.17752634076664e-40,2.35761365435437e-37,"SFT2D2","protein_coding"
"ENSG00000251141",3176.75427410134,-5.95463023258185,0.448524880020023,-13.2760310471874,3.1885191730893e-40,3.36137047563046e-37,"MRPS30-DT","lncRNA"
"ENSG00000091831",30570.8459132644,-5.07852020931833,0.383802243204038,-13.2321274803453,5.72437705949394e-40,5.879962692393e-37,"ESR1","protein_coding"
"ENSG00000248779",230.153572818144,-9.89924240037391,0.752801503450458,-13.1498706564756,1.70465795368174e-39,1.70721494061226e-36,"AC093297.1","lncRNA"
"ENSG00000117472",5629.78577907069,-4.98800982773291,0.379706014876081,-13.1365046438908,2.03407667790064e-39,1.98744174918779e-36,"TSPAN1","protein_coding"
"ENSG00000119636",638.058518336172,-2.13848911464164,0.163676864898758,-13.0653108242536,5.19719148867235e-39,4.95713073895748e-36,"BBOF1","protein_coding"
"ENSG00000108932",2512.52016875584,-4.80225603201895,0.368548591987301,-13.0301841776794,8.24084941649641e-39,7.67740529360108e-36,"SLC16A6","protein_coding"
"ENSG00000176532",2642.47770310996,-4.78145410629145,0.367496847206253,-13.0108710935632,1.06125391955417e-38,9.66223454939548e-36,"PRR15","protein_coding"
"ENSG00000169347",1331.74944931669,-7.32206813692397,0.562989615795857,-13.0056895038345,1.13569918018513e-38,1.01102464796036e-35,"GP2","protein_coding"
"ENSG00000249203",293.170994273079,-9.6426272040467,0.74387211107054,-12.9627486506646,1.98987329530993e-38,1.73292009152426e-35,"LINC02224","lncRNA"
"ENSG00000121270",3017.81147765106,-6.7852619265221,0.523633674226086,-12.9580320374745,2.1160683812077e-38,1.8036106244932e-35,"ABCC11","protein_coding"
"ENSG00000129514",17099.8457286982,-4.62209389438286,0.356977564984669,-12.9478554053708,2.41609774447921e-38,2.01643490924661e-35,"FOXA1","protein_coding"
"ENSG00000167614",1277.48161601878,5.2220674296644,0.404967190573344,12.895038292537,4.80024641671777e-38,3.92444635619824e-35,"TTYH1","protein_coding"
"ENSG00000164756",1908.23007200076,-9.28387213399955,0.720119926892956,-12.8921194752323,4.98545656606523e-38,3.99434780073147e-35,"SLC30A8","protein_coding"
"ENSG00000204385",6741.93827977317,-5.06631744329185,0.393350631915818,-12.8799016252149,5.84099634411891e-38,4.58804536363536e-35,"SLC44A4","protein_coding"
"ENSG00000286010",46.8845608274001,4.15001107610469,0.322838717853937,12.8547502099246,8.08867222235209e-38,6.23138863898894e-35,"AC108925.1","lncRNA"
"ENSG00000144681",363.182126371272,3.93842240573522,0.306713701225339,12.8407123320575,9.69780192576691e-38,7.33007443672118e-35,"STAC","protein_coding"
"ENSG00000140511",2514.64513669049,3.33675009366091,0.260011036337394,12.8331094735959,1.06982669056629e-37,7.9365291155714e-35,"HAPLN3","protein_coding"
"ENSG00000235123",1452.14008541345,-11.9188167459587,0.930082678151327,-12.8147927339633,1.35499951358533e-37,9.8693237298597e-35,"DSCAM-AS1","lncRNA"
"ENSG00000259374",40.9452460813148,5.72207798456264,0.446788720162374,12.8071227547622,1.49578700980571e-37,1.07002192165744e-34,"NDUFB4P11","transcribed_processed_pseudogene"
"ENSG00000249346",280.83120778611,-7.66847229322992,0.59959495962427,-12.7894208751109,1.87868622271905e-37,1.29758913934699e-34,"LINC01016","lncRNA"
"ENSG00000279685",59.7981882925296,-6.80540581543548,0.532075958771904,-12.7902900013434,1.85779363926447e-37,1.29758913934699e-34,"MAPT-IT1","lncRNA"
"ENSG00000134830",1173.8670866601,-3.3829415485854,0.264626268501932,-12.783846319326,2.01835597785193e-37,1.37042949953811e-34,"C5AR2","protein_coding"
"ENSG00000134352",31866.7830015445,-2.9972910030143,0.234756310940699,-12.7676695506236,2.48483171432322e-37,1.6590393079298e-34,"IL6ST","protein_coding"
"ENSG00000163879",2552.18789154737,-3.83259561243459,0.300671814272111,-12.7467738261826,3.24915428218177e-37,2.13378886138035e-34,"DNALI1","protein_coding"
"ENSG00000187720",6974.32895100107,-3.68590616159043,0.291269084424138,-12.6546425923567,1.05454389488587e-36,6.81371426276257e-34,"THSD4","protein_coding"
"ENSG00000050438",1685.5648553335,-3.83427014951162,0.303078523466095,-12.6510783596996,1.10349715073761e-36,7.01684061246802e-34,"SLC4A8","protein_coding"
"ENSG00000148459",449.122966862641,1.96776752083331,0.155825850234543,12.6279915551335,1.48007862482932e-36,9.26436714229104e-34,"PDSS1","protein_coding"
"ENSG00000148468",2360.03191769538,2.96364519772875,0.234964764535666,12.6131473524784,1.78710924498603e-36,1.10140917467908e-33,"FAM171A1","protein_coding"
"ENSG00000287914",255.908542248773,-5.77572318056897,0.458795557961387,-12.5888820855913,2.43091684415595e-36,1.47549286025587e-33,"AL078582.2","lncRNA"
"ENSG00000162543",1170.10124972616,-3.49242986973445,0.278058104311951,-12.5600722135987,3.50013171550764e-36,2.09276532124233e-33,"UBXN10","protein_coding"
"ENSG00000006071",703.27230520465,-6.13021249077041,0.489448855816946,-12.5247253475307,5.46803074492367e-36,3.22131340649474e-33,"ABCC8","protein_coding"
"ENSG00000198863",3056.10527540578,-1.50914470467335,0.120888444687271,-12.4837796414486,9.15360625774328e-36,5.31439806790139e-33,"RUNDC1","protein_coding"
"ENSG00000156219",730.424590382955,6.92227916261036,0.55531482332735,12.4655040201039,1.15141478827008e-35,6.58938234544278e-33,"ART3","protein_coding"
"ENSG00000092758",2102.92745109585,5.50459764234876,0.442478050874039,12.4403857580628,1.57740266531088e-35,8.90010574258504e-33,"COL9A3","protein_coding"
"ENSG00000074410",24428.5807130632,-4.4187189138737,0.355669971628801,-12.4236490745565,1.94484002869502e-35,1.08208738263226e-32,"CA12","protein_coding"
"ENSG00000136928",341.520586910716,7.21960231074648,0.585098304154289,12.3391270483715,5.57571191211575e-35,3.05976738629256e-32,"GABBR2","protein_coding"
"ENSG00000188763",99.7028236901165,4.71239192529108,0.382019934661644,12.3354607907173,5.83541328034416e-35,3.15900886500793e-32,"FZD9","protein_coding"
"ENSG00000187045",405.046090920099,-5.06395814334872,0.412085450431217,-12.28861183536,1.04281371192384e-34,5.57001563995588e-32,"TMPRSS6","protein_coding"
"ENSG00000166535",1888.61888254807,6.29720969520901,0.512743571178666,12.281401560498,1.14005922380829e-34,6.00931217181053e-32,"A2ML1","protein_coding"
"ENSG00000251169",51.9755489077677,-5.44640155933395,0.443972996390791,-12.26741626993,1.35508763401236e-34,7.04997540500456e-32,"LINC01843","lncRNA"
"ENSG00000198944",497.501638667358,-5.40297642092694,0.44069556909623,-12.2601106065288,1.48297335398891e-34,7.61639904625584e-32,"SOWAHA","protein_coding"
"ENSG00000183888",412.857688443043,-6.64854580677733,0.542888949841409,-12.2466036722971,1.75179762029118e-34,8.8831661606158e-32,"SRARP","protein_coding"
"ENSG00000075886",442.237391809798,-5.79035805125842,0.472978074233886,-12.2423392683423,1.84633320065598e-34,9.18980164995327e-32,"TUBA3D","protein_coding"
"ENSG00000172465",1837.06160397732,-2.65375600613883,0.216777868694373,-12.2418216496088,1.85814761269649e-34,9.18980164995327e-32,"TCEAL1","protein_coding"
"ENSG00000184599",147.087749305015,4.64224589532815,0.379359385847318,12.2370661396962,1.97026568390915e-34,9.62546869480496e-32,"TAFA3","protein_coding"
"ENSG00000130045",233.602817936989,-4.777113518369,0.391051277745521,-12.2160795533258,2.55092660372717e-34,1.23120626199169e-31,"NXNL2","protein_coding"
"ENSG00000003989",13719.1134944471,-5.2139760221869,0.428797152728329,-12.1595397474346,5.10454671663726e-34,2.43438263652963e-31,"SLC7A2","protein_coding"
"ENSG00000254231",280.076242023099,-3.37322402955439,0.278301350992211,-12.1207605264151,8.1994704497685e-34,3.86436219079678e-31,"AC103760.1","lncRNA"
"ENSG00000163064",1718.58362680836,4.92530261715103,0.407086045707323,12.0989227439452,1.07006145510667e-33,4.98449556878759e-31,"EN1","protein_coding"
"ENSG00000114547",593.988408557603,5.44177157135249,0.449882590446334,12.0959816781388,1.10908503735239e-33,5.10689041337202e-31,"ROPN1B","protein_coding"
"ENSG00000171793",3040.9254486041,1.62789082167816,0.134750629771608,12.0807659633006,1.33470550814936e-33,6.075943483689e-31,"CTPS1","protein_coding"
"ENSG00000141337",1122.22149986531,-2.60882169137642,0.216224524588085,-12.0653366973349,1.61002551045861e-33,7.24692381449124e-31,"ARSG","protein_coding"
"ENSG00000254607",35.2915991670354,6.3872367627276,0.529963159542051,12.0522278723051,1.88777541382881e-33,8.40269811977578e-31,"AP001783.1","lncRNA"
"ENSG00000171604",6423.74564999693,-2.17937420056851,0.180856228220951,-12.0503132350299,1.93214285795724e-33,8.50567504283153e-31,"CXXC5","protein_coding"
"ENSG00000134690",2104.69904797776,2.21084089939239,0.183498031104935,12.0483085626575,1.97970679899916e-33,8.62033199651156e-31,"CDCA8","protein_coding"
"ENSG00000143452",378.221980930054,7.10221650631724,0.590778024512123,12.0218021179484,2.72952692505862e-33,1.17575106040697e-30,"HORMAD1","protein_coding"
"ENSG00000152455",951.948125517834,1.79569726116505,0.149436150574961,12.0164849954716,2.91092828878274e-33,1.24055092817698e-30,"SUV39H2","protein_coding"
"ENSG00000174607",1160.3147224759,5.34447882341219,0.445335162704266,12.0010259036323,3.50919454805983e-33,1.47977193258186e-30,"UGT8","protein_coding"
"ENSG00000197375",1909.2435374524,-1.7886197843533,0.149050146472601,-12.0001209437395,3.54777615635719e-33,1.48045742524655e-30,"SLC22A5","protein_coding"
"ENSG00000154548",136.007375638417,3.35133680641393,0.279719400417485,11.9810667455029,4.46540469068197e-33,1.84416610215175e-30,"SRSF12","protein_coding"
"ENSG00000253768",198.192028668657,-7.41530117381094,0.6202069954722,-11.9561714523475,6.02775176022653e-33,2.46399730117015e-30,"AC008663.1","lncRNA"
"ENSG00000152086",83.0808548344179,-6.24050991049106,0.522459439461655,-11.9444868618343,6.93772095257245e-33,2.80732425616215e-30,"TUBA3E","protein_coding"
"ENSG00000065978",23260.9584314023,1.5128494753922,0.12699519587898,11.9126512221286,1.01691594122691e-32,4.07376526055501e-30,"YBX1","protein_coding"
"ENSG00000184697",157.752160240071,6.79863068469912,0.570809918957878,11.9104985020431,1.04351519542995e-32,4.13893254741821e-30,"CLDN6","protein_coding"
"ENSG00000162482",1294.12204083286,-4.76244749402934,0.400975516803971,-11.8771528296517,1.55576584955879e-32,6.11019411111029e-30,"AKR7A3","protein_coding"
"ENSG00000154654",2234.46973174146,-4.98152057107724,0.419481386998545,-11.8754269568926,1.58821100242192e-32,6.1770614327206e-30,"NCAM2","protein_coding"
"ENSG00000203760",1290.21572720462,3.13236732473222,0.26408496265666,11.8612104726487,1.88233948613466e-32,7.25062690524563e-30,"CENPW","protein_coding"
"ENSG00000153002",10235.2945839077,-8.5783761353375,0.724285296956725,-11.8439186483307,2.31383591799762e-32,8.82783494047475e-30,"CPB1","protein_coding"
"ENSG00000143178",353.306551210248,2.45139804943459,0.207133280430026,11.8348825661684,2.57703938596019e-32,9.73926394354389e-30,"TBX19","protein_coding"
"ENSG00000115596",212.784196621653,5.44596615616839,0.46065214859969,11.822296222265,2.99387722197324e-32,1.12088524777802e-29,"WNT6","protein_coding"
"ENSG00000203985",74.8820237025715,-5.48067897871948,0.463832081144425,-11.8160843148168,3.22362757816154e-32,1.19572704426992e-29,"LDLRAD1","protein_coding"
"ENSG00000183044",4039.0440218281,-3.68775581039439,0.313609839275475,-11.7590564725715,6.34392538931115e-32,2.33153808344775e-29,"ABAT","protein_coding"
"ENSG00000136457",1820.12370525966,-5.80114347264355,0.493526969828307,-11.7544609054733,6.69869092171729e-32,2.43954143930904e-29,"CHAD","protein_coding"
"ENSG00000005513",641.774083554567,5.11117341597344,0.435729402102628,11.730154979924,8.92950301088241e-32,3.19651649672988e-29,"SOX8","protein_coding"
"ENSG00000149554",1615.66445807873,2.07388271773152,0.176800307751164,11.7300854512674,8.93684092944949e-32,3.19651649672988e-29,"CHEK1","protein_coding"
"ENSG00000287900",348.732010249715,-9.35512516755886,0.798446433259857,-11.7166597255175,1.04720108974099e-31,3.71246687212601e-29,"AC061961.1","lncRNA"
"ENSG00000170893",356.744757670094,-7.11520740887347,0.608267501744043,-11.6974972170509,1.31268116912994e-31,4.572696316117e-29,"TRH","protein_coding"
"ENSG00000204531",59.3036213891014,2.96019090853747,0.253047937066435,11.6981428216911,1.30273403669825e-31,4.572696316117e-29,"POU5F1","protein_coding"
"ENSG00000104044",111.560254664787,5.47701259948782,0.468373055474516,11.6936970123932,1.37277980981399e-31,4.74082406734039e-29,"OCA2","protein_coding"
"ENSG00000196177",5891.959026327,-2.76506071435973,0.236558957085132,-11.6886747744861,1.45641387859373e-31,4.98666153644998e-29,"ACADSB","protein_coding"
"ENSG00000119661",1353.92275273126,-1.42791137903708,0.122261736574421,-11.6791354273616,1.62944407700943e-31,5.53182455296591e-29,"DNAL1","protein_coding"
"ENSG00000256612",10287.8518569286,-7.14293130299797,0.611699761298268,-11.6771850422793,1.66725815942106e-31,5.61263545095863e-29,"CYP2B7P","transcribed_unprocessed_pseudogene"
"ENSG00000047346",4466.34591874184,-2.30303152089025,0.197668507269108,-11.6509784624158,2.26839162920622e-31,7.57264738883343e-29,"FAM214A","protein_coding"
"ENSG00000164106",194.626044613633,4.85558624511173,0.41718233836956,11.6390024181954,2.61051040368618e-31,8.64273113815441e-29,"SCRG1","protein_coding"
"ENSG00000225208",21.1180491296327,-7.03927976996772,0.606009019163919,-11.6158003385485,3.42565479560211e-31,1.12485025501492e-28,"AL133387.1","lncRNA"
"ENSG00000183943",2555.62490048672,2.30109565125447,0.198143956741776,11.6132517443027,3.52933561287495e-31,1.14947304594935e-28,"PRKX","protein_coding"
"ENSG00000164434",1561.78389063565,7.46300260256873,0.643254358862009,11.6019464147459,4.02811041219027e-31,1.30133954122857e-28,"FABP7","protein_coding"
"ENSG00000285094",145.473868590225,-5.71138938826174,0.492496352597529,-11.5968156071384,4.27698177960404e-31,1.3706871207275e-28,"LINC01488","lncRNA"
"ENSG00000259725",98.2687275598015,-4.53672614335269,0.393892905539492,-11.5176640136207,1.07485546281443e-30,3.417357923837e-28,"AC106738.2","lncRNA"
"ENSG00000205325",58.1366412399814,6.6091804059949,0.57392398327644,11.51577665088,1.09865194704418e-30,3.4655115746921e-28,"AC005863.1","lncRNA"
"ENSG00000112742",1655.17791633039,2.382461312825,0.207196688117952,11.4985492020448,1.34151327951759e-30,4.1985173419902e-28,"TTK","protein_coding"
"ENSG00000092068",8181.01850796665,-2.9821657482251,0.260837551611199,-11.4330384172226,2.8592554250605e-30,8.87920715720337e-28,"SLC7A8","protein_coding"
"ENSG00000254416",44.0457680259951,6.41631826970761,0.561253335010489,11.4321249771954,2.8894984705757e-30,8.90410067163559e-28,"LINC02732","lncRNA"
"ENSG00000162989",3693.40582171844,-8.14034595492582,0.712929208813139,-11.418168668496,3.39308429591236e-30,1.03761035797137e-27,"KCNJ3","protein_coding"
"ENSG00000260710",121.272444402793,-5.31283916645809,0.465659126169022,-11.4092881850439,3.75791881702792e-30,1.14047142280408e-27,"AC120498.4","lncRNA"
"ENSG00000198077",174.603249625764,-8.6979459523302,0.76388934641501,-11.3863951541546,4.88796072090157e-30,1.4722684697693e-27,"CYP2A7","protein_coding"
"ENSG00000163072",1215.33060193354,-2.74584119681235,0.241316518488335,-11.3785878149286,5.34583559711777e-30,1.59816547776521e-27,"NOSTRIN","protein_coding"
"ENSG00000152049",4709.06299240685,-4.31403791981903,0.379224285041469,-11.375953729723,5.50972460333365e-30,1.63495976007071e-27,"KCNE4","protein_coding"
"ENSG00000117399",3988.88693234067,2.58153736513161,0.227324644323478,11.3561702595612,6.91082763396167e-30,2.0356452574743e-27,"CDC20","protein_coding"
"ENSG00000143473",92.1405473895265,-4.57764484791602,0.403336120676798,-11.3494542473278,7.46270358811098e-30,2.18215989591041e-27,"KCNH1","protein_coding"
"ENSG00000203697",2127.99299053919,-5.04084466399448,0.444339019259066,-11.3445915067285,7.88937978655971e-30,2.29020691485204e-27,"CAPN8","protein_coding"
"ENSG00000223808",734.01574024517,-8.27551491175142,0.729820437724541,-11.3391109428959,8.39934094112984e-30,2.42070214461627e-27,"AC044784.1","lncRNA"
"ENSG00000156050",678.99200420777,-2.2330572607548,0.196964984067516,-11.3373312080149,8.57187835475631e-30,2.45278176351098e-27,"FAM161B","protein_coding"
"ENSG00000248538",220.395714871304,5.29720219177359,0.468042047479052,11.3177912546643,1.07137289804814e-29,3.04391477275238e-27,"AC022784.1","lncRNA"
"ENSG00000268496",43.302368016081,6.2324574098888,0.550892622335899,11.3133796990453,1.12664506077003e-29,3.17840853059489e-27,"AC245884.9","lncRNA"
"ENSG00000107485",32538.4318977017,-3.16976560605522,0.28038443082112,-11.3050699597421,1.23855411654013e-29,3.469683769832e-27,"GATA3","protein_coding"
"ENSG00000118997",197.558143391711,-2.70481571067358,0.239433102649105,-11.2967491994519,1.36165655214787e-29,3.78805288048914e-27,"DNAH7","protein_coding"
"ENSG00000094755",20324.0992715514,5.29867771583627,0.470370296196697,11.2649071565108,1.95557953017858e-29,5.40279420544511e-27,"GABRP","protein_coding"
"ENSG00000103355",119.391296102191,7.95511064539272,0.706694644545871,11.2567863741273,2.14436543162767e-29,5.88378624595921e-27,"PRSS33","protein_coding"
"ENSG00000141294",441.659830295342,-3.17295530492443,0.282674735410319,-11.2247573180486,3.08231499702325e-29,8.39983257011914e-27,"LRRC46","protein_coding"
"ENSG00000146410",390.675418209293,2.28504275256746,0.204032274010646,11.1994181491514,4.10420191348996e-29,1.1109076260433e-26,"MTFR2","protein_coding"
"ENSG00000130287",1003.60858127326,8.516974858437,0.760594863919072,11.1977811874144,4.18073436806192e-29,1.12402831399034e-26,"NCAN","protein_coding"
"ENSG00000186868",7944.10375460761,-4.21890542968171,0.377282507853561,-11.1823510018632,4.9754182555246e-29,1.32876836877544e-26,"MAPT","protein_coding"
"ENSG00000119787",5795.50827253649,1.71595138400512,0.153653057693037,11.1677008565179,5.86801234189899e-29,1.55677201600314e-26,"ATL2","protein_coding"
"ENSG00000124159",25.968111671862,4.36812843831824,0.392018219994991,11.1426668851617,7.77554828277759e-29,2.0492662118952e-26,"MATN4","protein_coding"
"ENSG00000163735",227.632094744824,5.88624621755911,0.528511295728402,11.1374085381592,8.24846285969157e-29,2.15969556966826e-26,"CXCL5","protein_coding"
"ENSG00000230257",253.823986029871,8.50718198740997,0.764254792737077,11.131342672962,8.82953911335376e-29,2.29682686286332e-26,"NFE4","lncRNA"
"ENSG00000183323",2121.95641457219,-1.56369988047498,0.140561807442193,-11.1246426673764,9.51865124779209e-29,2.46011076765517e-26,"CCDC125","protein_coding"
"ENSG00000157303",3187.48099000033,-3.53705665419298,0.318443651167148,-11.1073235130582,1.1557174074889e-28,2.96782303487212e-26,"SUSD3","protein_coding"
"ENSG00000186160",4721.06973431785,-7.42442772829139,0.668963724471924,-11.0984010891655,1.27708074241111e-28,3.25858946120949e-26,"CYP4Z1","protein_coding"
"ENSG00000224577",151.387067217203,-3.76654727725546,0.339513771238477,-11.093945507765,1.34233680079259e-28,3.40341849618679e-26,"LINC01117","lncRNA"
"ENSG00000164403",2922.41550161399,-4.05942555913231,0.366067751212905,-11.0892738999327,1.41431063212688e-28,3.56335119012597e-26,"SHROOM1","protein_coding"
"ENSG00000185261",212.895284049157,-2.04287950387109,0.184267789928361,-11.0864709706743,1.45931855920406e-28,3.65376884260716e-26,"KIAA0825","protein_coding"
"ENSG00000134760",2681.90239512186,7.16316034330367,0.646583541429475,11.0784761509197,1.59565141347887e-28,3.97029786484245e-26,"DSG1","protein_coding"
"ENSG00000204248",353.996022108932,4.38260063687118,0.397048607936417,11.0379448492437,2.5070164138393e-28,6.19944923076558e-26,"COL11A2","protein_coding"
"ENSG00000088386",309.418466638678,6.5386487804582,0.592794005569614,11.030220817053,2.73193442709495e-28,6.71418976376832e-26,"SLC15A1","protein_coding"
"ENSG00000130513",2055.90989231662,-5.06793442290114,0.459860130151668,-11.0205997228541,3.04026681468187e-28,7.426407841229e-26,"GDF15","protein_coding"
"ENSG00000140534",837.54170115245,2.39184587724241,0.21717069314484,11.0136678324602,3.28357927748993e-28,7.97213247613615e-26,"TICRR","protein_coding"
"ENSG00000127663",8250.57290466716,-1.74685595535046,0.158655394379541,-11.0103785766752,3.40569623711534e-28,8.2188067023398e-26,"KDM4B","protein_coding"
"ENSG00000139644",69027.7555370395,-1.12490598549583,0.102251604958428,-11.0013528487223,3.7644147846399e-28,9.03008720195655e-26,"TMBIM6","protein_coding"
"ENSG00000068489",2115.6312136837,2.38474083703656,0.216886891669789,10.9953202735153,4.02482120822147e-28,9.59728200008049e-26,"PRR11","protein_coding"
"ENSG00000245750",425.400749011683,-3.86893867100394,0.351910098056587,-10.9941109742802,4.07913367428674e-28,9.66923639005485e-26,"DRAIC","lncRNA"
"ENSG00000153574",1775.03832949372,1.23598218818235,0.11247164491362,10.9892781343387,4.30354205926516e-28,1.01411702878919e-25,"RPIA","protein_coding"
"ENSG00000139629",13912.276560796,-2.81899161452803,0.256971086675722,-10.9700731354473,5.32293229310437e-28,1.24699805650153e-25,"GALNT6","protein_coding"
"ENSG00000115163",776.492253573601,2.47468464980103,0.226105045349711,10.9448448882399,7.0338017920391e-28,1.63822151040166e-25,"CENPA","protein_coding"
"ENSG00000272620",616.961431731153,5.70580675997036,0.522427789689019,10.9217137230904,9.07668019726908e-28,2.10180236244277e-25,"AFAP1-AS1","lncRNA"
"ENSG00000099769",194.394513764335,-4.26449333232427,0.391206039929143,-10.9008882712973,1.14137537999342e-27,2.62778722543313e-25,"IGFALS","protein_coding"
"ENSG00000256234",66.4462867866801,4.09062922568024,0.375363326405608,10.8977860593126,1.18095813213364e-27,2.70338187275849e-25,"AC022509.2","lncRNA"
